"Customer_ID","Customer_Name","Email","Phone","Join_Date","City","State","Region_ID","Customer_Type","Credit_Limit","Status"
"C014960","Vijay Kumar","customer14960@example.com","9000014960","2026-08-27","City 80","Karnataka","R001","Retail","50000","Active"
"C014961","Divya Menon","customer14961@example.com","9000014961","2026-08-28","City 81","Tamil Nadu","R002","Retail","75000","Active"
"C014962","Vijay Kumar","customer14962@example.com","9000014962","2026-08-29","City 82","Maharashtra","R003","Enterprise","100000","Active"
"C014963","Aarav Sharma","customer14963@example.com","9000014963","2026-08-30","City 83","Delhi","R004","SMB","125000","Active"
"C014964","Priya Nair","customer14964@example.com","9000014964","2026-08-31","City 84","West Bengal","R005","SMB","150000","Active"
"C014965","Meera Patel","customer14965@example.com","9000014965","2025-09-01","City 85","Telangana","R006","Retail","175000","Active"
"C014966","Anitha Iyer","customer14966@example.com","9000014966","2025-09-02","City 86","Gujarat","R007","Retail","200000","Active"
"C014967","Vijay Kumar","customer14967@example.com","9000014967","2025-09-03","City 87","Kerala","R008","Retail","225000","Active"
"C014968","Anitha Iyer","customer14968@example.com","9000014968","2025-09-04","City 88","Rajasthan","R009","Enterprise","250000","Active"
"C014969","Aarav Sharma","customer14969@example.com","9000014969","2025-09-05","City 89","Uttar Pradesh","R010","Enterprise","275000","Active"
"C014970","Neha Singh","customer14970@example.com","9000014970","2025-09-06","City 90","Karnataka","R011","Retail","300000","Active"
"C014971","Vijay Kumar","customer14971@example.com","9000014971","2025-09-07","City 91","Tamil Nadu","R012","SMB","325000","Active"
"C014972","Anitha Iyer","customer14972@example.com","9000014972","2025-09-08","City 92","Maharashtra","R013","Enterprise","350000","Active"
"C014973","Rahul Verma","customer14973@example.com","9000014973","2025-09-09","City 93","Delhi","R014","SMB","375000","Inactive"
"C014974","Divya Menon","customer14974@example.com","9000014974","2025-09-10","City 94","West Bengal","R015","Enterprise","400000","Active"
"C014975","Vijay Kumar","customer14975@example.com","9000014975","2025-09-11","City 95","Telangana","R016","Retail","425000","Active"
"C014976","Vijay Kumar","customer14976@example.com","9000014976","2025-09-12","City 96","Gujarat","R017","Retail","450000","Active"
"C014977","Anitha Iyer","customer14977@example.com","9000014977","2025-09-13","City 97","Kerala","R018","SMB","475000","Active"
"C014978","Vijay Kumar","customer14978@example.com","9000014978","2025-09-14","City 98","Rajasthan","R019","SMB","500000","Active"
"C014979","Anitha Iyer","customer14979@example.com","9000014979","2025-09-15","City 99","Uttar Pradesh","R020","Enterprise","525000","Active"
"C014980","Rahul Verma","customer14980@example.com","9000014980","2025-09-16","City 100","Karnataka","R001","SMB","50000","Active"
"C014981","Vijay Kumar","customer14981@example.com","9000014981","2025-09-17","City 101","Tamil Nadu","R002","SMB","75000","Active"
"C014982","Divya Menon","customer14982@example.com","9000014982","2025-09-18","City 102","Maharashtra","R003","Retail","100000","Active"
"C014983","Anitha Iyer","customer14983@example.com","9000014983","2025-09-19","City 103","Delhi","R004","Retail","125000","Active"
"C014984","Arjun Rao","customer14984@example.com","9000014984","2025-09-20","City 104","West Bengal","R005","Retail","150000","Active"
"C014985","Neha Singh","customer14985@example.com","9000014985","2025-09-21","City 105","Telangana","R006","SMB","175000","Active"
"C014986","Aarav Sharma","customer14986@example.com","9000014986","2025-09-22","City 106","Gujarat","R007","Enterprise","200000","Active"
"C014987","Vijay Kumar","customer14987@example.com","9000014987","2025-09-23","City 107","Kerala","R008","Enterprise","225000","Active"
"C014988","Priya Nair","customer14988@example.com","9000014988","2025-09-24","City 108","Rajasthan","R009","Retail","250000","Active"
"C014989","Vijay Kumar","customer14989@example.com","9000014989","2025-09-25","City 109","Uttar Pradesh","R010","Enterprise","275000","Active"
"C014990","Meera Patel","customer14990@example.com","9000014990","2025-09-26","City 110","Karnataka","R011","Retail","300000","Active"
"C014991","Meera Patel","customer14991@example.com","9000014991","2025-09-27","City 111","Tamil Nadu","R012","Retail","325000","Active"
"C014992","Rahul Verma","customer14992@example.com","9000014992","2025-09-28","City 112","Maharashtra","R013","Enterprise","350000","Active"
"C014993","Karthik Raj","customer14993@example.com","9000014993","2025-09-29","City 113","Delhi","R014","Retail","375000","Active"
"C014994","Rahul Verma","customer14994@example.com","9000014994","2025-09-30","City 114","West Bengal","R015","SMB","400000","Active"
"C014995","Rahul Verma","customer14995@example.com","9000014995","2025-10-01","City 115","Telangana","R016","Enterprise","425000","Active"
"C014996","Priya Nair","customer14996@example.com","9000014996","2025-10-02","City 116","Gujarat","R017","SMB","450000","Active"
"C014997","Arjun Rao","customer14997@example.com","9000014997","2025-10-03","City 117","Kerala","R018","Enterprise","475000","Active"
"C014998","Arjun Rao","customer14998@example.com","9000014998","2025-10-04","City 118","Rajasthan","R019","Retail","500000","Active"
"C014999","Aarav Sharma","customer14999@example.com","9000014999","2025-10-05","City 119","Uttar Pradesh","R020","Enterprise","525000","Active"
"C015000","Aarav Sharma","customer15000@example.com","9000015000","2025-10-06","City 0","Karnataka","R001","Enterprise","50000","Active"
"C015001","Meera Patel","customer15001@example.com","9000015001","2025-10-07","City 1","Tamil Nadu","R002","SMB","75000","Active"
"C015002","Priya Nair","customer15002@example.com","9000015002","2025-10-08","City 2","Maharashtra","R003","SMB","100000","Active"
"C015003","Anitha Iyer","customer15003@example.com","9000015003","2025-10-09","City 3","Delhi","R004","Enterprise","125000","Active"
"C015004","Vijay Kumar","customer15004@example.com","9000015004","2025-10-10","City 4","West Bengal","R005","Retail","150000","Inactive"
"C015005","Aarav Sharma","customer15005@example.com","9000015005","2025-10-11","City 5","Telangana","R006","Retail","175000","Active"
"C015006","Priya Nair","customer15006@example.com","9000015006","2025-10-12","City 6","Gujarat","R007","Enterprise","200000","Active"
"C015007","Aarav Sharma","customer15007@example.com","9000015007","2025-10-13","City 7","Kerala","R008","Enterprise","225000","Active"
"C015008","Anitha Iyer","customer15008@example.com","9000015008","2025-10-14","City 8","Rajasthan","R009","Enterprise","250000","Active"
"C015009","Vijay Kumar","customer15009@example.com","9000015009","2025-10-15","City 9","Uttar Pradesh","R010","Retail","275000","Active"
"C015010","Rahul Verma","customer15010@example.com","9000015010","2025-10-16","City 10","Karnataka","R011","Retail","300000","Active"
"C015011","Aarav Sharma","customer15011@example.com","9000015011","2025-10-17","City 11","Tamil Nadu","R012","Enterprise","325000","Active"
"C015012","Aarav Sharma","customer15012@example.com","9000015012","2025-10-18","City 12","Maharashtra","R013","Retail","350000","Active"
"C015013","Vijay Kumar","customer15013@example.com","9000015013","2025-10-19","City 13","Delhi","R014","SMB","375000","Active"
"C015014","Arjun Rao","customer15014@example.com","9000015014","2025-10-20","City 14","West Bengal","R015","Enterprise","400000","Active"
"C015015","Anitha Iyer","customer15015@example.com","9000015015","2025-10-21","City 15","Telangana","R016","Enterprise","425000","Active"
"C015016","Rahul Verma","customer15016@example.com","9000015016","2025-10-22","City 16","Gujarat","R017","SMB","450000","Active"
"C015017","Divya Menon","customer15017@example.com","9000015017","2025-10-23","City 17","Kerala","R018","SMB","475000","Active"
"C015018","Anitha Iyer","customer15018@example.com","9000015018","2025-10-24","City 18","Rajasthan","R019","Enterprise","500000","Active"
"C015019","Aarav Sharma","customer15019@example.com","9000015019","2025-10-25","City 19","Uttar Pradesh","R020","Retail","525000","Active"
"C015020","Karthik Raj","customer15020@example.com","9000015020","2025-10-26","City 20","Karnataka","R001","SMB","50000","Active"
"C015021","Anitha Iyer","customer15021@example.com","9000015021","2025-10-27","City 21","Tamil Nadu","R002","Retail","75000","Active"
"C015022","Anitha Iyer","customer15022@example.com","9000015022","2025-10-28","City 22","Maharashtra","R003","Retail","100000","Active"
"C015023","Meera Patel","customer15023@example.com","9000015023","2025-10-29","City 23","Delhi","R004","SMB","125000","Active"
"C015024","Priya Nair","customer15024@example.com","9000015024","2025-10-30","City 24","West Bengal","R005","SMB","150000","Active"
"C015025","Neha Singh","customer15025@example.com","9000015025","2025-10-31","City 25","Telangana","R006","Enterprise","175000","Active"
"C015026","Priya Nair","customer15026@example.com","9000015026","2025-11-01","City 26","Gujarat","R007","Retail","200000","Active"
"C015027","Priya Nair","customer15027@example.com","9000015027","2025-11-02","City 27","Kerala","R008","Retail","225000","Active"
"C015028","Rahul Verma","customer15028@example.com","9000015028","2025-11-03","City 28","Rajasthan","R009","Enterprise","250000","Active"
"C015029","Meera Patel","customer15029@example.com","9000015029","2025-11-04","City 29","Uttar Pradesh","R010","Enterprise","275000","Active"
"C015030","Neha Singh","customer15030@example.com","9000015030","2025-11-05","City 30","Karnataka","R011","Enterprise","300000","Active"
"C015031","Neha Singh","customer15031@example.com","9000015031","2025-11-06","City 31","Tamil Nadu","R012","Enterprise","325000","Active"
"C015032","Rahul Verma","customer15032@example.com","9000015032","2025-11-07","City 32","Maharashtra","R013","Retail","350000","Active"
"C015033","Meera Patel","customer15033@example.com","9000015033","2025-11-08","City 33","Delhi","R014","Retail","375000","Active"
"C015034","Rahul Verma","customer15034@example.com","9000015034","2025-11-09","City 34","West Bengal","R015","SMB","400000","Active"
"C015035","Anitha Iyer","customer15035@example.com","9000015035","2025-11-10","City 35","Telangana","R016","Retail","425000","Inactive"
"C015036","Vijay Kumar","customer15036@example.com","9000015036","2025-11-11","City 36","Gujarat","R017","SMB","450000","Active"
"C015037","Neha Singh","customer15037@example.com","9000015037","2025-11-12","City 37","Kerala","R018","Enterprise","475000","Active"
"C015038","Arjun Rao","customer15038@example.com","9000015038","2025-11-13","City 38","Rajasthan","R019","Retail","500000","Active"
"C015039","Karthik Raj","customer15039@example.com","9000015039","2025-11-14","City 39","Uttar Pradesh","R020","SMB","525000","Active"
"C015040","Divya Menon","customer15040@example.com","9000015040","2025-11-15","City 40","Karnataka","R001","SMB","50000","Active"
"C015041","Arjun Rao","customer15041@example.com","9000015041","2025-11-16","City 41","Tamil Nadu","R002","Retail","75000","Active"
"C015042","Divya Menon","customer15042@example.com","9000015042","2025-11-17","City 42","Maharashtra","R003","SMB","100000","Active"
"C015043","Divya Menon","customer15043@example.com","9000015043","2025-11-18","City 43","Delhi","R004","Retail","125000","Active"
"C015044","Arjun Rao","customer15044@example.com","9000015044","2025-11-19","City 44","West Bengal","R005","Retail","150000","Active"
"C015045","Divya Menon","customer15045@example.com","9000015045","2025-11-20","City 45","Telangana","R006","Enterprise","175000","Active"
"C015046","Neha Singh","customer15046@example.com","9000015046","2025-11-21","City 46","Gujarat","R007","Enterprise","200000","Active"
"C015047","Aarav Sharma","customer15047@example.com","9000015047","2025-11-22","City 47","Kerala","R008","SMB","225000","Active"
"C015048","Meera Patel","customer15048@example.com","9000015048","2025-11-23","City 48","Rajasthan","R009","Retail","250000","Active"
"C015049","Vijay Kumar","customer15049@example.com","9000015049","2025-11-24","City 49","Uttar Pradesh","R010","Retail","275000","Active"
"C015050","Arjun Rao","customer15050@example.com","9000015050","2025-11-25","City 50","Karnataka","R011","Retail","300000","Active"
"C015051","Divya Menon","customer15051@example.com","9000015051","2025-11-26","City 51","Tamil Nadu","R012","Retail","325000","Active"
"C015052","Divya Menon","customer15052@example.com","9000015052","2025-11-27","City 52","Maharashtra","R013","Enterprise","350000","Active"
"C015053","Rahul Verma","customer15053@example.com","9000015053","2025-11-28","City 53","Delhi","R014","Enterprise","375000","Active"
"C015054","Rahul Verma","customer15054@example.com","9000015054","2025-11-29","City 54","West Bengal","R015","Enterprise","400000","Active"
"C015055","Karthik Raj","customer15055@example.com","9000015055","2025-11-30","City 55","Telangana","R016","SMB","425000","Active"
"C015056","Divya Menon","customer15056@example.com","9000015056","2025-12-01","City 56","Gujarat","R017","Enterprise","450000","Active"
"C015057","Neha Singh","customer15057@example.com","9000015057","2025-12-02","City 57","Kerala","R018","Enterprise","475000","Active"
"C015058","Rahul Verma","customer15058@example.com","9000015058","2025-12-03","City 58","Rajasthan","R019","Enterprise","500000","Active"
"C015059","Rahul Verma","customer15059@example.com","9000015059","2025-12-04","City 59","Uttar Pradesh","R020","Retail","525000","Active"
"C015060","Meera Patel","customer15060@example.com","9000015060","2025-12-05","City 60","Karnataka","R001","Enterprise","50000","Active"
"C015061","Priya Nair","customer15061@example.com","9000015061","2025-12-06","City 61","Tamil Nadu","R002","Retail","75000","Active"
"C015062","Neha Singh","customer15062@example.com","9000015062","2025-12-07","City 62","Maharashtra","R003","SMB","100000","Active"
"C015063","Meera Patel","customer15063@example.com","9000015063","2025-12-08","City 63","Delhi","R004","Retail","125000","Active"
"C015064","Anitha Iyer","customer15064@example.com","9000015064","2025-12-09","City 64","West Bengal","R005","Retail","150000","Active"
"C015065","Divya Menon","customer15065@example.com","9000015065","2025-12-10","City 65","Telangana","R006","SMB","175000","Active"
"C015066","Meera Patel","customer15066@example.com","9000015066","2025-12-11","City 66","Gujarat","R007","Enterprise","200000","Inactive"
"C015067","Vijay Kumar","customer15067@example.com","9000015067","2025-12-12","City 67","Kerala","R008","Retail","225000","Active"
"C015068","Arjun Rao","customer15068@example.com","9000015068","2025-12-13","City 68","Rajasthan","R009","Retail","250000","Active"
"C015069","Divya Menon","customer15069@example.com","9000015069","2025-12-14","City 69","Uttar Pradesh","R010","Retail","275000","Active"
"C015070","Karthik Raj","customer15070@example.com","9000015070","2025-12-15","City 70","Karnataka","R011","Retail","300000","Active"
"C015071","Anitha Iyer","customer15071@example.com","9000015071","2025-12-16","City 71","Tamil Nadu","R012","Retail","325000","Active"
"C015072","Aarav Sharma","customer15072@example.com","9000015072","2025-12-17","City 72","Maharashtra","R013","Retail","350000","Active"
"C015073","Karthik Raj","customer15073@example.com","9000015073","2025-12-18","City 73","Delhi","R014","Enterprise","375000","Active"
"C015074","Divya Menon","customer15074@example.com","9000015074","2025-12-19","City 74","West Bengal","R015","SMB","400000","Active"
"C015075","Karthik Raj","customer15075@example.com","9000015075","2025-12-20","City 75","Telangana","R016","Enterprise","425000","Active"
"C015076","Arjun Rao","customer15076@example.com","9000015076","2025-12-21","City 76","Gujarat","R017","SMB","450000","Active"
"C015077","Vijay Kumar","customer15077@example.com","9000015077","2025-12-22","City 77","Kerala","R018","Enterprise","475000","Active"
"C015078","Arjun Rao","customer15078@example.com","9000015078","2025-12-23","City 78","Rajasthan","R019","Retail","500000","Active"
"C015079","Aarav Sharma","customer15079@example.com","9000015079","2025-12-24","City 79","Uttar Pradesh","R020","Enterprise","525000","Active"
"C015080","Divya Menon","customer15080@example.com","9000015080","2025-12-25","City 80","Karnataka","R001","Retail","50000","Active"
"C015081","Anitha Iyer","customer15081@example.com","9000015081","2025-12-26","City 81","Tamil Nadu","R002","Retail","75000","Active"
"C015082","Meera Patel","customer15082@example.com","9000015082","2025-12-27","City 82","Maharashtra","R003","Enterprise","100000","Active"
"C015083","Neha Singh","customer15083@example.com","9000015083","2025-12-28","City 83","Delhi","R004","Retail","125000","Active"
"C015084","Neha Singh","customer15084@example.com","9000015084","2025-12-29","City 84","West Bengal","R005","Retail","150000","Active"
"C015085","Neha Singh","customer15085@example.com","9000015085","2025-12-30","City 85","Telangana","R006","SMB","175000","Active"
"C015086","Priya Nair","customer15086@example.com","9000015086","2025-12-31","City 86","Gujarat","R007","Enterprise","200000","Active"
"C015087","Karthik Raj","customer15087@example.com","9000015087","2026-01-01","City 87","Kerala","R008","Enterprise","225000","Active"
"C015088","Meera Patel","customer15088@example.com","9000015088","2026-01-02","City 88","Rajasthan","R009","Retail","250000","Active"
"C015089","Vijay Kumar","customer15089@example.com","9000015089","2026-01-03","City 89","Uttar Pradesh","R010","SMB","275000","Active"
"C015090","Neha Singh","customer15090@example.com","9000015090","2026-01-04","City 90","Karnataka","R011","Enterprise","300000","Active"
"C015091","Meera Patel","customer15091@example.com","9000015091","2026-01-05","City 91","Tamil Nadu","R012","Retail","325000","Active"
"C015092","Priya Nair","customer15092@example.com","9000015092","2026-01-06","City 92","Maharashtra","R013","Enterprise","350000","Active"
"C015093","Karthik Raj","customer15093@example.com","9000015093","2026-01-07","City 93","Delhi","R014","Enterprise","375000","Active"
"C015094","Karthik Raj","customer15094@example.com","9000015094","2026-01-08","City 94","West Bengal","R015","Retail","400000","Active"
"C015095","Meera Patel","customer15095@example.com","9000015095","2026-01-09","City 95","Telangana","R016","SMB","425000","Active"
"C015096","Vijay Kumar","customer15096@example.com","9000015096","2026-01-10","City 96","Gujarat","R017","Enterprise","450000","Active"
"C015097","Vijay Kumar","customer15097@example.com","9000015097","2026-01-11","City 97","Kerala","R018","Enterprise","475000","Inactive"
"C015098","Divya Menon","customer15098@example.com","9000015098","2026-01-12","City 98","Rajasthan","R019","SMB","500000","Active"
"C015099","Anitha Iyer","customer15099@example.com","9000015099","2026-01-13","City 99","Uttar Pradesh","R020","SMB","525000","Active"
"C015100","Arjun Rao","customer15100@example.com","9000015100","2026-01-14","City 100","Karnataka","R001","Enterprise","50000","Active"
"C015101","Aarav Sharma","customer15101@example.com","9000015101","2026-01-15","City 101","Tamil Nadu","R002","Retail","75000","Active"
"C015102","Aarav Sharma","customer15102@example.com","9000015102","2026-01-16","City 102","Maharashtra","R003","SMB","100000","Active"
"C015103","Arjun Rao","customer15103@example.com","9000015103","2026-01-17","City 103","Delhi","R004","SMB","125000","Active"
"C015104","Vijay Kumar","customer15104@example.com","9000015104","2026-01-18","City 104","West Bengal","R005","Enterprise","150000","Active"
"C015105","Anitha Iyer","customer15105@example.com","9000015105","2026-01-19","City 105","Telangana","R006","Enterprise","175000","Active"
"C015106","Arjun Rao","customer15106@example.com","9000015106","2026-01-20","City 106","Gujarat","R007","Retail","200000","Active"
"C015107","Vijay Kumar","customer15107@example.com","9000015107","2026-01-21","City 107","Kerala","R008","Enterprise","225000","Active"
"C015108","Rahul Verma","customer15108@example.com","9000015108","2026-01-22","City 108","Rajasthan","R009","Retail","250000","Active"
"C015109","Arjun Rao","customer15109@example.com","9000015109","2026-01-23","City 109","Uttar Pradesh","R010","SMB","275000","Active"
"C015110","Vijay Kumar","customer15110@example.com","9000015110","2026-01-24","City 110","Karnataka","R011","Enterprise","300000","Active"
"C015111","Anitha Iyer","customer15111@example.com","9000015111","2026-01-25","City 111","Tamil Nadu","R012","Retail","325000","Active"
"C015112","Karthik Raj","customer15112@example.com","9000015112","2026-01-26","City 112","Maharashtra","R013","Enterprise","350000","Active"
"C015113","Neha Singh","customer15113@example.com","9000015113","2026-01-27","City 113","Delhi","R014","SMB","375000","Active"
"C015114","Anitha Iyer","customer15114@example.com","9000015114","2026-01-28","City 114","West Bengal","R015","Retail","400000","Active"
"C015115","Aarav Sharma","customer15115@example.com","9000015115","2026-01-29","City 115","Telangana","R016","SMB","425000","Active"
"C015116","Rahul Verma","customer15116@example.com","9000015116","2026-01-30","City 116","Gujarat","R017","Enterprise","450000","Active"
"C015117","Meera Patel","customer15117@example.com","9000015117","2026-01-31","City 117","Kerala","R018","SMB","475000","Active"
"C015118","Vijay Kumar","customer15118@example.com","9000015118","2026-02-01","City 118","Rajasthan","R019","Retail","500000","Active"
"C015119","Priya Nair","customer15119@example.com","9000015119","2026-02-02","City 119","Uttar Pradesh","R020","SMB","525000","Active"
"C015120","Priya Nair","customer15120@example.com","9000015120","2026-02-03","City 0","Karnataka","R001","SMB","50000","Active"
"C015121","Divya Menon","customer15121@example.com","9000015121","2026-02-04","City 1","Tamil Nadu","R002","SMB","75000","Active"
"C015122","Karthik Raj","customer15122@example.com","9000015122","2026-02-05","City 2","Maharashtra","R003","Enterprise","100000","Active"
"C015123","Karthik Raj","customer15123@example.com","9000015123","2026-02-06","City 3","Delhi","R004","Retail","125000","Active"
"C015124","Meera Patel","customer15124@example.com","9000015124","2026-02-07","City 4","West Bengal","R005","Retail","150000","Active"
"C015125","Aarav Sharma","customer15125@example.com","9000015125","2026-02-08","City 5","Telangana","R006","Retail","175000","Active"
"C015126","Arjun Rao","customer15126@example.com","9000015126","2026-02-09","City 6","Gujarat","R007","Retail","200000","Active"
"C015127","Anitha Iyer","customer15127@example.com","9000015127","2026-02-10","City 7","Kerala","R008","Enterprise","225000","Active"
"C015128","Meera Patel","customer15128@example.com","9000015128","2026-02-11","City 8","Rajasthan","R009","SMB","250000","Inactive"
"C015129","Rahul Verma","customer15129@example.com","9000015129","2026-02-12","City 9","Uttar Pradesh","R010","Retail","275000","Active"
"C015130","Rahul Verma","customer15130@example.com","9000015130","2026-02-13","City 10","Karnataka","R011","Retail","300000","Active"
"C015131","Neha Singh","customer15131@example.com","9000015131","2026-02-14","City 11","Tamil Nadu","R012","Retail","325000","Active"
"C015132","Karthik Raj","customer15132@example.com","9000015132","2026-02-15","City 12","Maharashtra","R013","Enterprise","350000","Active"
"C015133","Priya Nair","customer15133@example.com","9000015133","2026-02-16","City 13","Delhi","R014","Enterprise","375000","Active"
"C015134","Anitha Iyer","customer15134@example.com","9000015134","2026-02-17","City 14","West Bengal","R015","Enterprise","400000","Active"
"C015135","Anitha Iyer","customer15135@example.com","9000015135","2026-02-18","City 15","Telangana","R016","SMB","425000","Active"
"C015136","Karthik Raj","customer15136@example.com","9000015136","2026-02-19","City 16","Gujarat","R017","SMB","450000","Active"
"C015137","Meera Patel","customer15137@example.com","9000015137","2026-02-20","City 17","Kerala","R018","Retail","475000","Active"
"C015138","Karthik Raj","customer15138@example.com","9000015138","2026-02-21","City 18","Rajasthan","R019","Retail","500000","Active"
"C015139","Vijay Kumar","customer15139@example.com","9000015139","2026-02-22","City 19","Uttar Pradesh","R020","Enterprise","525000","Active"
"C015140","Neha Singh","customer15140@example.com","9000015140","2026-02-23","City 20","Karnataka","R001","SMB","50000","Active"
"C015141","Priya Nair","customer15141@example.com","9000015141","2026-02-24","City 21","Tamil Nadu","R002","Enterprise","75000","Active"
"C015142","Meera Patel","customer15142@example.com","9000015142","2026-02-25","City 22","Maharashtra","R003","SMB","100000","Active"
"C015143","Neha Singh","customer15143@example.com","9000015143","2026-02-26","City 23","Delhi","R004","SMB","125000","Active"
"C015144","Anitha Iyer","customer15144@example.com","9000015144","2026-02-27","City 24","West Bengal","R005","Retail","150000","Active"
"C015145","Meera Patel","customer15145@example.com","9000015145","2026-02-28","City 25","Telangana","R006","SMB","175000","Active"
"C015146","Vijay Kumar","customer15146@example.com","9000015146","2026-03-01","City 26","Gujarat","R007","SMB","200000","Active"
"C015147","Priya Nair","customer15147@example.com","9000015147","2026-03-02","City 27","Kerala","R008","Enterprise","225000","Active"
"C015148","Karthik Raj","customer15148@example.com","9000015148","2026-03-03","City 28","Rajasthan","R009","Retail","250000","Active"
"C015149","Vijay Kumar","customer15149@example.com","9000015149","2026-03-04","City 29","Uttar Pradesh","R010","SMB","275000","Active"
"C015150","Rahul Verma","customer15150@example.com","9000015150","2026-03-05","City 30","Karnataka","R011","SMB","300000","Active"
"C015151","Divya Menon","customer15151@example.com","9000015151","2026-03-06","City 31","Tamil Nadu","R012","Retail","325000","Active"
"C015152","Arjun Rao","customer15152@example.com","9000015152","2026-03-07","City 32","Maharashtra","R013","Enterprise","350000","Active"
"C015153","Karthik Raj","customer15153@example.com","9000015153","2026-03-08","City 33","Delhi","R014","Enterprise","375000","Active"
"C015154","Divya Menon","customer15154@example.com","9000015154","2026-03-09","City 34","West Bengal","R015","Retail","400000","Active"
"C015155","Meera Patel","customer15155@example.com","9000015155","2026-03-10","City 35","Telangana","R016","Enterprise","425000","Active"
"C015156","Karthik Raj","customer15156@example.com","9000015156","2026-03-11","City 36","Gujarat","R017","Enterprise","450000","Active"
"C015157","Anitha Iyer","customer15157@example.com","9000015157","2026-03-12","City 37","Kerala","R018","Retail","475000","Active"
"C015158","Anitha Iyer","customer15158@example.com","9000015158","2026-03-13","City 38","Rajasthan","R019","Retail","500000","Active"
"C015159","Vijay Kumar","customer15159@example.com","9000015159","2026-03-14","City 39","Uttar Pradesh","R020","SMB","525000","Inactive"
"C015160","Divya Menon","customer15160@example.com","9000015160","2026-03-15","City 40","Karnataka","R001","Enterprise","50000","Active"
"C015161","Vijay Kumar","customer15161@example.com","9000015161","2026-03-16","City 41","Tamil Nadu","R002","Enterprise","75000","Active"
"C015162","Neha Singh","customer15162@example.com","9000015162","2026-03-17","City 42","Maharashtra","R003","Enterprise","100000","Active"
"C015163","Meera Patel","customer15163@example.com","9000015163","2026-03-18","City 43","Delhi","R004","Enterprise","125000","Active"
"C015164","Neha Singh","customer15164@example.com","9000015164","2026-03-19","City 44","West Bengal","R005","Enterprise","150000","Active"
"C015165","Rahul Verma","customer15165@example.com","9000015165","2026-03-20","City 45","Telangana","R006","SMB","175000","Active"
"C015166","Meera Patel","customer15166@example.com","9000015166","2026-03-21","City 46","Gujarat","R007","Retail","200000","Active"
"C015167","Aarav Sharma","customer15167@example.com","9000015167","2026-03-22","City 47","Kerala","R008","Enterprise","225000","Active"
"C015168","Rahul Verma","customer15168@example.com","9000015168","2026-03-23","City 48","Rajasthan","R009","SMB","250000","Active"
"C015169","Meera Patel","customer15169@example.com","9000015169","2026-03-24","City 49","Uttar Pradesh","R010","SMB","275000","Active"
"C015170","Rahul Verma","customer15170@example.com","9000015170","2026-03-25","City 50","Karnataka","R011","Enterprise","300000","Active"
"C015171","Rahul Verma","","9000015171","2026-03-26","City 51","Tamil Nadu","R012","Retail","325000","Active"
"C015172","Priya Nair","customer15172@example.com","9000015172","2026-03-27","City 52","Maharashtra","R013","Retail","350000","Active"
"C015173","Karthik Raj","customer15173@example.com","9000015173","2026-03-28","City 53","Delhi","R014","SMB","375000","Active"
"C015174","Neha Singh","customer15174@example.com","9000015174","2026-03-29","City 54","West Bengal","R015","SMB","400000","Active"
"C015175","Vijay Kumar","customer15175@example.com","9000015175","2026-03-30","City 55","Telangana","R016","Enterprise","425000","Active"
"C015176","Karthik Raj","customer15176@example.com","9000015176","2026-03-31","City 56","Gujarat","R017","Enterprise","450000","Active"
"C015177","Aarav Sharma","customer15177@example.com","9000015177","2026-04-01","City 57","Kerala","R018","Enterprise","475000","Active"
"C015178","Rahul Verma","customer15178@example.com","9000015178","2026-04-02","City 58","Rajasthan","R019","SMB","500000","Active"
"C015179","Priya Nair","customer15179@example.com","9000015179","2026-04-03","City 59","Uttar Pradesh","R020","Enterprise","525000","Active"
"C015180","Vijay Kumar","customer15180@example.com","9000015180","2026-04-04","City 60","Karnataka","R001","SMB","50000","Active"
"C015181","Neha Singh","customer15181@example.com","9000015181","2026-04-05","City 61","Tamil Nadu","R002","SMB","75000","Active"
"C015182","Arjun Rao","customer15182@example.com","9000015182","2026-04-06","City 62","Maharashtra","R003","Retail","100000","Active"
"C015183","Karthik Raj","customer15183@example.com","9000015183","2026-04-07","City 63","Delhi","R004","SMB","125000","Active"
"C015184","Aarav Sharma","customer15184@example.com","9000015184","2026-04-08","City 64","West Bengal","R005","SMB","150000","Active"
"C015185","Aarav Sharma","customer15185@example.com","9000015185","2026-04-09","City 65","Telangana","R006","Retail","175000","Active"
"C015186","Aarav Sharma","customer15186@example.com","9000015186","2026-04-10","City 66","Gujarat","R007","Enterprise","200000","Active"
"C015187","Neha Singh","customer15187@example.com","9000015187","2026-04-11","City 67","Kerala","R008","Enterprise","225000","Active"
"C015188","Arjun Rao","customer15188@example.com","9000015188","2026-04-12","City 68","Rajasthan","R009","Retail","250000","Active"
"C015189","Meera Patel","customer15189@example.com","9000015189","2026-04-13","City 69","Uttar Pradesh","R010","SMB","275000","Active"
"C015190","Karthik Raj","customer15190@example.com","9000015190","2026-04-14","City 70","Karnataka","R011","SMB","300000","Inactive"
"C015191","Karthik Raj","customer15191@example.com","9000015191","2026-04-15","City 71","Tamil Nadu","R012","Retail","325000","Active"
"C015192","Priya Nair","customer15192@example.com","9000015192","2026-04-16","City 72","Maharashtra","R013","Retail","350000","Active"
"C015193","Anitha Iyer","customer15193@example.com","9000015193","2026-04-17","City 73","Delhi","R014","Retail","375000","Active"
"C015194","Aarav Sharma","customer15194@example.com","9000015194","2026-04-18","City 74","West Bengal","R015","Enterprise","400000","Active"
